yyyy,mm,tmax,tmin,af,rain,sun
2002,11,11.3,4.9,1,83.4,52.7
2002,12,7.4,3.5,2,84.2,36.2
2003,1,7.3,1.0,11,46.8,81.9
2003,2,7.2,-0.5,14,30.1,71.2
2003,3,12.0,1.1,13,25.6,153.6
2003,4,14.5,3.9,4,39.6,163.0
2003,5,15.9,7.2,1,73.6,153.3
2003,6,20.4,10.3,0,41.0,160.6
2003,7,21.2,12.1,0,100.0,141.9
2003,8,22.1,12.0,0,27.4,164.9
2003,9,19.2,7.9,0,33.2,151.5
2003,10,12.8,3.9,7,57.8,120.2
2003,11,11.0,3.7,7,35.4,60.3
2003,12,7.8,0.9,17,72.0,45.1
2004,1,7.9,2.0,10,82.0,40.3
2004,2,8.3,1.8,13,37.0,94.1
2004,3,10.2,2.0,7,32.6,91.2
2004,4,13.1,5.4,1,65.4,93.9
2004,5,16.5,6.5,0,30.4,159.2
2004,6,19.5,10.1,0,46.2,163.5
2004,7,19.5,10.5,0,43.6,112.7
2004,8,21.2,12.5,0,112.8,115.4
2004,9,18.6,10.3,0,51.4,124.9
2004,10,13.5,6.7,0,94.1,75.8
2004,11,10.5,4.3,6,39.0,35.5
2004,12,8.8,2.2,9,35.4,48.5
2005,1,9.1,3.3,3,26.6,46.2
2005,2,7.0,1.0,11,30.4,53.1
2005,3,10.5,3.9,9,57.4,63.0
2005,4,12.9,4.5,3,71.6,103.2
2005,5,15.7,6.6,1,40.8,185.1
2005,6,20.4,10.4,0,72.0,170.6
2005,7,20.3,11.8,0,60.2,148.1
2005,8,21.0,10.3,0,39.2,178.0
2005,9,19.4,10.1,0,61.8,126.4
2005,10,15.7,10.1,0,87.2,47.6
2005,11,9.6,1.5,13,84.6,91.1
2005,12,7.7,0.9,12,33.6,53.9
2006,1,6.6,0.7,14,10.4,45.7
2006,2,6.4,0.6,11,32.3,62.9
2006,3,7.9,1.2,10,59.5,71.4
2006,4,12.3,4.4,3,45.0,123.4
2006,5,16.2,7.7,0,92.8,140.6
2006,6,20.9,10.5,0,17.2,195.1
2006,7,25.6,12.7,0,17.4,273.4
2006,8,19.7,11.8,0,58.8,114.7
2006,9,20.5,11.4,0,52.8,126.3
2006,10,15.6,8.4,0,77.8,68.7
2006,11,11.6,3.2,6,53.0,92.4
2006,12,8.8,3.3,6,82.0,42.8
2007,1,9.8,3.5,5,79.0,54.8
2007,2,8.8,1.9,7,71.3,69.4
2007,3,11.0,2.0,7,42.4,135.4
2007,4,16.3,4.4,2,13.2,206.4
2007,5,16.1,6.8,0,118.0,140.9
2007,6,19.0,10.5,0,146.4,111.4
2007,7,18.8,10.8,0,138.8,146.4
2007,8,19.7,10.4,0,25.2,163.4
2007,9,17.6,9.4,0,30.0,125.7
2007,10,14.6,6.1,3,18.7,102.0
2007,11,10.6,4.0,7,48.6,38.5
2007,12,7.9,1.6,12,65.6,38.9
2008,1,9.7,2.8,7,84.6,44.2
2008,2,9.6,-0.5,15,22.2,118.4
2008,3,9.7,2.0,7,57.8,100.2
2008,4,11.5,3.3,5,60.6,107.4
2008,5,17.7,8.3,0,32.8,149.3
2008,6,18.6,8.9,0,34.6,164.9
2008,7,20.8,11.5,0,81.4,139.3
2008,8,19.9,12.6,0,107.0,95.7
2008,9,17.3,9.1,0,90.6,100.6
2008,10,13.3,5.8,2,86.6,110.6
2008,11,9.5,4.0,6,62.6,53.8
2008,12,6.6,0.4,16,53.6,56.5
2009,1,6.2,-0.6,15,46.0,63.1
2009,2,7.3,1.5,12,23.8,48.5
2009,3,11.1,2.5,8,19.0,141.1
2009,4,14.4,4.7,2,43.4,136.6
2009,5,16.4,6.8,0,40.8,177.1
2009,6,19.5,9.3,0,67.8,157.6
2009,7,19.8,11.4,0,110.8,138.0
2009,8,20.6,11.6,0,26.8,180.6
2009,9,18.2,9.5,0,25.2,129.9
2009,10,15.4,7.1,1,58.0,79.8
2009,11,11.1,5.3,2,104.2,59.0
2009,12,5.6,-0.7,16,52.0,74.6
2010,1,4.0,-1.9,20,57.4,61.7
2010,2,5.9,-0.9,18,25.8,53.0
2010,3,10.4,1.1,12,35.2,122.5
2010,4,14.0,3.0,6,19.6,178.8
2010,5,15.4,5.6,1,37.0,183.5
2010,6,20.8,9.7,0,38.6,227.9
2010,7,20.7,12.8,0,74.6,86.1
2010,8,19.1,10.6,0,48.2,135.7
2010,9,18.0,9.6,0,59.0,131.8
2010,10,14.0,5.5,4,67.8,113.8
2010,11,8.0,0.8,13,34.6,75.4
2010,12,2.0,-5.8,23,28.9,41.2
2011,1,6.4,0.2,16,49.2,50.2
2011,2,9.5,3.5,5,47.0,48.8
2011,3,10.8,1.1,12,14.6,131.5
2011,4,16.9,5.6,1,4.8,190.5
2011,5,16.8,7.5,0,45.0,167.3
2011,6,18.7,8.1,0,57.2,184.9
2011,7,20.2,10.3,0,47.8,166.8
2011,8,20.4,11.0,0,27.4,116.6
2011,9,20.0,10.6,0,18.6,131.2
2011,10,16.6,8.4,0,31.8,99.8
2011,11,12.2,5.9,2,34.0,46.4
2011,12,9.3,2.8,9,77.8,50.2
2012,1,8.8,1.6,9,43.6,74.1
2012,2,7.6,0.9,14,19.2,50.8
2012,3,13.0,3.2,4,16.6,153.1
2012,4,11.1,2.8,6,112.4,110.1
2012,5,16.5,6.9,1,50.8,189.2
2012,6,17.4,10.0,0,82.6,83.8
2012,7,19.3,11.4,0,128.2,140.8
2012,8,20.3,11.7,0,86.2,128.3
2012,9,17.0,7.8,0,116.2,140.1
2012,10,12.7,5.1,3,69.6,95.0
2012,11,9.8,1.9,10,86.8,63.5
2012,12,7.7,0.7,10,133.0,51.2
2013,1,6.0,0.6,18,73.1,30.5
2013,2,6.1,-0.2,15,51.6,66.9
2013,3,5.7,-1.0,19,64.1,93.4
2013,4,11.8,2.1,9,10.8,139.8
2013,5,14.7,5.5,0,84.0,163.7
2013,6,18.3,8.4,0,28.4,163.0
2013,7,24.1,12.1,0,59.2,257.4
2013,8,20.8,11.5,0,66.2,125.5
2013,9,17.9,9.3,0,33.4,106.4
2013,10,15.6,9.0,0,96.6,75.3
2013,11,9.5,2.4,8,66.0,67.0
2013,12,9.8,2.4,8,54.8,55.3
2014,1,8.5,1.9,8,105.8,51.5
2014,2,9.0,3.2,2,76.6,80.0
2014,3,12.0,2.4,7,41.4,140.0
2014,4,14.5,5.5,1,37.0,140.9
2014,5,16.4,8.0,0,81.4,144.2
2014,6,19.8,10.0,0,51.2,208.7
2014,7,22.9,11.7,0,32.8,248.0
2014,8,19.0,10.2,0,89.2,158.9
2014,9,19.4,9.1,0,17.0,123.9
2014,10,15.6,7.9,0,69.0,71.7
2014,11,11.1,4.8,6,76.8,60.0
2014,12,8.3,1.4,12,72.8,72.1
2015,1,7.7,0.8,12,60.3,73.2
2015,2,7.2,0.7,12,25.4,55.9
2015,3,10.2,2.0,8,49.2,110.2
2015,4,14.2,3.2,3,12.8,222.8
2015,5,14.6,6.6,1,66.4,152.5
2015,6,19.2,8.7,0,40.4,236.8
2015,7,20.0,10.9,0,58.4,156.1
2015,8,20.1,11.0,0,77.0,128.0
2015,9,16.9,7.3,0,52.2,154.9
2015,10,14.7,6.3,0,35.6,84.8
2015,11,12.5,6.0,3,87.2,30.8
2015,12,12.6,6.9,0,84.6,28.1
2016,1,8.7,2.1,6,102.6,40.5
2016,2,8.4,0.7,11,51.6,87.4
2016,3,9.6,1.2,10,65.8,107.1
2016,4,11.8,2.6,8,74.8,165.0
2016,5,17.4,6.6,1,47.2,212.8
2016,6,19.6,11.1,0,117.8,126.2
2016,7,20.6,11.9,0,39.2,154.5
2016,8,21.4,12.3,0,44.0,175.2
2016,9,19.6,11.9,0,50.8,129.2
2016,10,14.3,6.5,0,21.8,106.1
2016,11,9.0,1.6,9,78.4,75.7
2016,12,9.3,1.7,12,31.6,46.9
2017,1,7.2,0.9,16,61.4,38.2
2017,2,8.9,3.0,6,38.8,45.0
2017,3,12.5,4.0,5,52.2,121.1
2017,4,13.4,4.1,2,22.6,159.5
2017,5,18.1,7.9,1,25.2,198.6
2017,6,20.2,11.8,0,46.4,151.0
2017,7,21.7,12.1,0,68.2,160.4
2017,8,19.6,11.3,0,63.0,129.8
2017,9,17.2,9.2,0,114.0,96.0
2017,10,15.5,8.8,1,42.2,67.7
2017,11,10.3,3.1,6,51.2,69.4
2017,12,7.9,1.0,11,83.8,55.2
2018,1,8.1,1.8,9,67.4,55.6
2018,2,6.2,-0.5,17,28.2,84.2
2018,3,8.1,0.8,14,85.2,59.9
2018,4,13.3,5.4,1,71.0,106.9
2018,5,18.7,6.9,0,48.4,226.9
2018,6,21.5,10.5,0,32.4,246.5
2018,7,25.2,12.2,0,21.2,254.5
2018,8,21.3,12.2,0,44.4,142.1
2018,9,17.6,8.8,0,88.0,125.4
2018,10,14.5,6.1,3,52.6,106.5
2018,11,10.9,4.5,4,35.8,50.2
2018,12,9.6,3.7,5,71.4,43.2
2019,1,6.9,0.7,15,35.2,36.3
2019,2,11.3,1.2,11,32.8,104.2
2019,3,11.6,3.6,4,53.4,109.6
2019,4,13.9,3.9,3,38.4,134.0
2019,5,16.0,6.1,1,24.6,171.8
2019,6,18.2,9.9,0,133.2,111.7
2019,7,21.8,12.5,0,39.2,160.6
2019,8,21.4,12.9,0,76.4,161.2
2019,9,18.5,9.5,0,120.6,136.3
2019,10,13.3,5.8,2,116.6,76.1
2019,11,8.7,3.5,5,78.8,43.7
2019,12,8.4,2.2,8,69.0,56.0
2020,1,9.2,3.4,4,43.8,47.6
2020,2,9.7,2.7,4,119.2,70.5
2020,3,10.6,1.6,10,31.8,142.9
2020,4,16.0,4.2,3,24.2,223.6
2020,5,18.3,6.3,2,8.4,263.1
2020,6,19.9,11.1,0,108.4,136.5
2020,7,19.5,11.5,0,36.0,118.3
2020,8,21.5,13.0,0,137.6,112.9
2020,9,18.4,8.8,0,41.2,156.4
2020,10,13.4,7.0,0,93.0,53.9
2020,11,11.7,4.6,5,36.2,49.1
2020,12,7.6,1.8,8,113.6,39.0
2021,1,6.1,-0.3,17,94.6,40.0
2021,2,8.5,1.6,12,34.4,74.4
2021,3,10.8,3.5,5,30.0,98.8
2021,4,11.9,0.9,14,8.6,213.0
2021,5,14.3,5.3,3,115.8,149.2
2021,6,20.2,10.3,0,33.8,163.2
2021,7,22.4,12.8,0,68.0,187.1
2021,8,19.7,11.8,0,34.4,105.0
2021,9,20.5,11.2,0,57.0,117.8
2021,10,15.4,8.7,0,69.2,73.1
2021,11,10.8,3.6,5,23.0,50.5
2021,12,8.8,3.6,5,78.2,21.5
2022,1,8.2,0.7,13,25.2,63.4
2022,2,10.3,2.9,3,97.8,68.4
2022,3,12.2,2.1,9,38.0,167.7
2022,4,14.0,3.3,6,23.6,163.7
2022,5,17.2,8.5,0,54.2,145.9
2022,6,19.7,9.3,0,42.8,199.8
2022,7,22.9,12.3,0,26.0,155.8
2022,8,24.1,11.8,0,18.4,203.4
2022,9,18.6,9.9,0,59.4,88.8
2022,10,16.4,8.4,0,103.8,121.4
2022,11,11.7,5.6,3,99.4,50.1
2022,12,6.8,-0.5,14,59.0,61.3
