yyyy,mm,tmax,tmin,af,rain,sun
2014,10,17.0,9.9,0,67.2,0.0
2014,11,11.9,5.8,3,58.4,0.0
2014,12,8.5,2.8,8,40.2,0.0
2015,1,8.0,1.3,12,46.7,0.0
2015,2,7.4,1.2,10,30.8,0.0
2015,3,11.1,3.1,4,19.4,0.0
2015,4,15.0,4.1,0,20.2,0.0
2015,5,16.5,7.5,2,42.2,0.0
2015,6,20.3,9.5,0,19.0,0.0
2015,7,22.5,12.3,0,78.8,0.0
2015,8,22.2,12.7,0,47.4,0.0
2015,9,18.1,8.6,0,32.8,0.0
2015,10,15.1,7.8,0,49.8,0.0
2015,11,13.3,6.7,2,49.0,0.0
2015,12,13.2,7.6,0,49.8,0.0
2016,1,8.7,2.6,4,49.8,0.0
2016,2,8.8,1.9,11,24.6,0.0
2016,3,10.0,1.9,8,50.4,0.0
2016,4,12.4,3.6,3,58.8,0.0
2016,5,17.7,7.8,0,39.4,0.0
2016,6,19.7,11.4,0,66.4,0.0
2016,7,23.2,13.1,0,18.2,0.0
2016,8,23.9,12.7,0,44.0,0.0
2016,9,21.8,12.6,0,45.2,0.0
2016,10,15.0,7.2,0,19.6,0.0
2016,11,9.6,2.4,6,56.8,0.0
2016,12,9.4,2.4,9,25.4,0.0
2017,1,6.7,0.5,15,48.0,0.0
2017,2,9.3,3.8,1,43.4,0.0
2017,3,13.4,5.2,1,29.8,0.0
2017,4,14.5,4.8,2,12.8,0.0
2017,5,18.6,8.8,0,64.8,0.0
2017,6,21.9,12.6,0,59.0,0.0
2017,7,22.1,13.2,0,94.8,0.0
2017,8,21.5,11.9,0,64.2,0.0
2017,9,18.3,9.8,0,58.6,0.0
2017,10,16.3,9.1,0,22.4,0.0
2017,11,10.2,3.6,4,36.6,0.0
2017,12,7.5,1.9,11,70.8,0.0
2018,1,8.5,2.4,7,47.4,0.0
2018,2,5.9,-0.3,17,32.0,0.0
2018,3,8.7,1.9,6,64.2,0.0
2018,4,14.2,6.6,0,64.6,0.0
2018,5,19.1,7.6,0,43.8,0.0
2018,6,22.0,10.7,0,0.8,0.0
2018,7,26.7,13.6,0,12.4,0.0
2018,8,23.1,13.1,0,62.8,0.0
2018,9,19.9,9.5,0,23.6,0.0
2018,10,15.8,7.1,2,61.4,0.0
2018,11,11.4,5.2,1,29.6,0.0
2018,12,9.8,4.2,2,55.2,0.0
2019,1,6.7,1.0,13,22.1,0.0
2019,2,11.6,1.7,11,26.6,0.0
2019,3,12.2,4.5,1,37.4,0.0
2019,4,15.0,2.8,7,10.8,0.0
2019,5,17.1,6.6,0,41.4,0.0
2019,6,20.1,10.8,0,79.2,0.0
2019,7,24.1,13.4,0,43.4,0.0
2019,8,24.2,12.7,0,35.8,0.0
2019,9,20.2,10.2,0,62.4,0.0
2019,10,14.3,6.9,1,78.0,0.0
2019,11,9.3,3.6,5,57.0,0.0
2019,12,9.0,3.0,6,75.4,0.0
2020,1,9.1,3.9,4,49.8,0.0
2020,2,10.2,3.2,4,66.0,0.0
2020,3,11.1,2.5,4,18.8,0.0
2020,4,16.8,4.6,1,29.8,0.0
2020,5,19.4,6.7,2,1.6,0.0
2020,6,21.2,10.6,0,47.2,0.0
2020,7,21.9,12.4,0,50.6,0.0
2020,8,23.9,14.3,0,104.0,0.0
2020,9,20.1,9.8,0,51.4,0.0
2020,10,14.1,8.2,0,116.4,0.0
2020,11,12.0,5.3,2,30.8,0.0
2020,12,7.4,2.6,8,97.3,0.0
2021,1,5.7,0.6,14,81.0,0.0
2021,2,8.3,2.0,12,46.2,0.0
2021,3,10.8,3.5,3,39.0,0.0
2021,4,11.7,1.1,13,2.8,0.0
2021,5,15.3,6.4,1,73.8,0.0
2021,6,21.2,12.1,0,44.2,0.0
2021,7,23.5,13.2,0,52.6,0.0
2021,8,21.1,12.6,0,16.4,0.0
2021,9,21.8,12.0,0,78.0,0.0
2021,10,16.2,9.0,0,70.4,0.0
2021,11,11.0,4.3,6,14.6,0.0
2021,12,9.3,4.3,1,63.8,0.0
2022,1,8.4,1.2,14,16.6,0.0
2022,2,10.9,3.6,2,58.8,0.0
2022,3,12.9,3.7,1,33.8,0.0
2022,4,15.1,4.3,4,5.2,0.0
2022,5,18.9,8.9,0,32.4,0.0
2022,6,21.6,10.2,0,34.4,0.0
2022,7,26.1,13.3,0,1.0,0.0
2022,8,26.6,13.4,0,21.2,0.0
2022,9,20.4,10.7,0,32.0,0.0
2022,10,18.3,9.4,0,74.2,0.0
2022,11,12.6,7.0,0,96.2,0.0
2022,12,7.0,0.1,11,40.2,0.0
